id_caso,categoria_caso,complejidad_caso,id_juez,carga_trabajo_juez_pct,especialidad_coincide,tiempo_resolucion_dias
EXP-28859,Penal,3,J-004,30.26,0,106
EXP-26189,Laboral,5,J-001,33.67,1,88
EXP-43813,Familiar,2,J-004,36.74,1,35
EXP-44261,Penal,1,J-005,40.74,1,32
EXP-61576,Penal,3,J-002,88.89,0,150
EXP-69497,Penal,1,J-003,78.08,1,50
EXP-15498,Penal,4,J-002,53.85,0,125
EXP-59948,Familiar,2,J-005,64.43,0,95
EXP-23980,Familiar,4,J-001,87.14,0,163
EXP-38074,Familiar,4,J-005,86.51,0,146
EXP-14977,Familiar,5,J-001,38.71,0,118
EXP-32074,Laboral,5,J-001,91.53,1,113
EXP-73224,Penal,3,J-004,91.15,0,142
EXP-10397,Laboral,1,J-001,81.43,1,45
EXP-63780,Laboral,5,J-003,53.46,0,149
EXP-96018,Penal,4,J-001,73.94,0,118
EXP-33643,Laboral,3,J-004,44.13,0,122
EXP-64530,Familiar,3,J-001,71.46,0,107
EXP-11470,Familiar,4,J-003,90.58,0,178
EXP-60096,Penal,4,J-003,16.86,1,59
EXP-18237,Familiar,4,J-004,35.32,1,68
EXP-89756,Laboral,5,J-001,23.69,1,62
EXP-42417,Familiar,5,J-002,40.6,1,69
EXP-53145,Penal,2,J-005,56.72,1,39
EXP-95754,Laboral,3,J-005,18.69,0,107
EXP-17610,Laboral,5,J-001,25.35,1,83
EXP-37599,Familiar,4,J-003,92.39,0,148
EXP-42082,Laboral,5,J-002,91.94,0,154
EXP-48833,Laboral,1,J-002,72.27,0,78
EXP-17937,Familiar,2,J-001,19.58,0,88
EXP-80805,Laboral,2,J-003,81.09,0,137
EXP-19758,Familiar,5,J-004,84.0,1,94
EXP-41346,Laboral,3,J-002,13.31,0,105
EXP-87573,Penal,2,J-001,42.92,0,96
EXP-30346,Laboral,2,J-003,39.06,0,101
EXP-20242,Penal,4,J-002,82.05,0,155
EXP-92739,Penal,1,J-005,57.5,1,17
EXP-41948,Laboral,1,J-005,38.25,0,81
EXP-91390,Penal,3,J-003,12.22,1,52
EXP-81223,Penal,1,J-001,17.66,0,83
EXP-92178,Laboral,4,J-003,32.43,0,121
EXP-29975,Familiar,3,J-002,80.25,1,73
EXP-50108,Familiar,4,J-001,67.98,0,128
EXP-21513,Familiar,1,J-003,76.73,0,119
EXP-50314,Penal,3,J-005,88.75,1,81
EXP-12542,Familiar,4,J-002,29.12,1,59
EXP-50706,Laboral,3,J-004,28.94,0,97
EXP-48374,Familiar,4,J-005,31.81,0,118
EXP-92509,Familiar,4,J-002,36.27,1,50
EXP-41121,Penal,2,J-001,57.36,0,93
EXP-66114,Familiar,4,J-001,36.59,0,117
EXP-25158,Penal,2,J-005,25.07,1,32
EXP-25171,Penal,3,J-002,84.76,0,167
EXP-63043,Penal,2,J-004,73.12,0,98
EXP-41258,Laboral,3,J-004,35.51,0,126
EXP-23807,Familiar,1,J-005,69.06,0,85
EXP-51110,Laboral,4,J-002,88.03,0,164
EXP-88217,Laboral,3,J-003,92.72,0,157
EXP-90114,Familiar,3,J-002,10.55,1,49
EXP-74885,Laboral,2,J-002,60.13,0,85
EXP-75591,Penal,1,J-003,85.91,1,61
EXP-91281,Familiar,3,J-004,75.08,1,91
EXP-41875,Penal,4,J-005,60.03,1,67
EXP-67673,Laboral,3,J-002,47.08,0,100
EXP-53159,Laboral,5,J-002,94.66,0,183
EXP-96403,Familiar,1,J-003,29.23,0,97
EXP-83455,Familiar,3,J-002,64.28,1,54
EXP-89459,Laboral,1,J-004,20.42,0,61
EXP-28634,Penal,4,J-005,65.07,1,60
EXP-86681,Laboral,2,J-004,52.02,0,99
EXP-58354,Familiar,5,J-004,14.84,1,64
EXP-35088,Penal,5,J-001,46.66,0,148
EXP-82655,Penal,1,J-005,73.79,1,30
EXP-83429,Laboral,5,J-002,16.96,0,151
EXP-73151,Laboral,1,J-003,33.47,0,63
EXP-44887,Laboral,5,J-005,23.12,0,155
EXP-50908,Penal,3,J-005,28.38,1,50
EXP-45692,Laboral,1,J-005,34.59,0,72
EXP-49670,Laboral,5,J-004,13.7,0,151
EXP-35038,Familiar,2,J-004,29.78,1,29
EXP-19238,Laboral,5,J-004,91.36,0,180
EXP-21693,Laboral,2,J-005,63.2,0,94
EXP-11399,Familiar,3,J-004,42.16,1,42
EXP-11863,Penal,1,J-005,43.87,1,20
EXP-61772,Laboral,5,J-003,81.01,0,174
EXP-25725,Familiar,3,J-003,65.59,0,112
EXP-27334,Penal,3,J-003,13.99,1,62
EXP-47013,Laboral,3,J-001,69.77,1,43
EXP-16055,Familiar,3,J-001,42.21,0,118
EXP-90536,Laboral,5,J-001,74.27,1,69
EXP-34093,Laboral,3,J-004,80.45,0,142
EXP-96735,Penal,5,J-005,12.14,1,69
EXP-70153,Familiar,3,J-004,66.63,1,50
EXP-58812,Familiar,5,J-001,60.04,0,125
EXP-68186,Familiar,5,J-001,34.51,0,149
EXP-58975,Penal,3,J-003,83.93,1,83
EXP-28966,Penal,1,J-003,48.14,1,17
EXP-93026,Penal,4,J-003,18.42,1,62
EXP-66091,Laboral,1,J-003,76.77,0,91
EXP-64101,Laboral,3,J-004,32.99,0,98
EXP-79847,Penal,3,J-002,55.36,0,98
EXP-30989,Penal,1,J-003,18.66,1,20
EXP-75593,Penal,3,J-003,10.72,1,41
EXP-16631,Familiar,2,J-003,26.98,0,101
EXP-42434,Familiar,3,J-004,73.94,1,31
EXP-30628,Familiar,4,J-005,56.37,0,116
EXP-95183,Penal,5,J-002,63.51,0,138
EXP-88942,Penal,2,J-002,67.29,0,94
EXP-88453,Familiar,2,J-005,63.61,0,88
EXP-68159,Laboral,4,J-005,64.85,0,121
EXP-92877,Laboral,4,J-002,23.89,0,121
EXP-45383,Laboral,2,J-003,42.22,0,98
EXP-33382,Penal,3,J-002,28.73,0,104
EXP-34080,Laboral,1,J-005,34.74,0,62
EXP-55820,Familiar,1,J-002,32.53,1,12
EXP-44693,Laboral,4,J-005,86.75,0,178
EXP-93352,Familiar,5,J-002,71.41,1,85
EXP-64796,Laboral,3,J-001,16.87,1,45
EXP-65438,Laboral,2,J-002,65.4,0,106
EXP-25360,Laboral,2,J-005,62.52,0,99
EXP-92507,Penal,1,J-002,21.86,0,66
EXP-30968,Familiar,3,J-005,89.44,0,163
EXP-76941,Penal,4,J-004,77.06,0,162
EXP-84670,Familiar,5,J-003,84.67,0,166
EXP-20372,Familiar,1,J-005,68.49,0,70
EXP-23604,Familiar,1,J-005,85.56,0,114
EXP-36322,Penal,2,J-005,85.11,1,75
EXP-81716,Laboral,3,J-004,14.42,0,104
EXP-40464,Familiar,4,J-003,74.6,0,125
EXP-18133,Familiar,5,J-001,64.94,0,123
EXP-23323,Laboral,2,J-001,71.18,1,29
EXP-42781,Penal,5,J-003,58.53,1,70
EXP-39141,Penal,5,J-001,91.97,0,192
EXP-34236,Familiar,4,J-003,57.57,0,117
EXP-56614,Penal,1,J-002,11.19,0,73
EXP-90963,Penal,5,J-002,86.68,0,178
EXP-77616,Penal,5,J-001,17.01,0,146
EXP-77788,Familiar,1,J-001,65.82,0,64
EXP-51881,Familiar,1,J-003,56.92,0,86
EXP-92937,Penal,5,J-004,29.46,0,158
EXP-21042,Laboral,4,J-005,21.46,0,106
EXP-86544,Laboral,1,J-004,64.83,0,82
EXP-68012,Familiar,1,J-002,28.66,1,29
EXP-69388,Penal,4,J-005,37.69,1,65
EXP-71855,Familiar,3,J-004,83.52,1,61
EXP-14033,Penal,5,J-001,17.23,0,143
EXP-22295,Laboral,1,J-001,34.7,1,12
EXP-72250,Laboral,4,J-001,72.61,1,74
EXP-54868,Familiar,4,J-001,71.97,0,106
EXP-33398,Laboral,3,J-004,62.47,0,119
EXP-13900,Penal,3,J-001,71.4,0,103
EXP-69283,Penal,4,J-004,39.91,0,121
EXP-46631,Laboral,4,J-001,41.02,1,65
EXP-69585,Penal,4,J-001,41.94,0,120
EXP-67742,Familiar,4,J-004,25.09,1,69
EXP-46073,Familiar,5,J-003,69.58,0,116
EXP-83854,Familiar,4,J-005,29.34,0,125
EXP-41142,Familiar,1,J-003,26.35,0,94
EXP-59469,Laboral,5,J-001,66.47,1,66
EXP-86478,Laboral,3,J-001,44.96,1,45
EXP-54724,Laboral,1,J-002,40.74,0,78
EXP-99410,Laboral,1,J-002,75.04,0,111
EXP-65693,Laboral,1,J-002,33.24,0,85
EXP-47350,Familiar,1,J-005,52.23,0,93
EXP-85035,Penal,3,J-001,44.83,0,104
EXP-90635,Familiar,2,J-005,71.52,0,111
EXP-21512,Penal,2,J-001,31.39,0,92
EXP-38997,Laboral,1,J-003,59.78,0,102
EXP-97386,Laboral,2,J-005,28.86,0,109
EXP-60924,Penal,1,J-002,31.08,0,68
EXP-32568,Penal,1,J-002,37.06,0,76
EXP-46152,Familiar,2,J-004,61.33,1,29
EXP-37539,Familiar,4,J-003,72.8,0,133
EXP-90883,Familiar,4,J-005,68.16,0,129
EXP-33263,Laboral,1,J-001,52.34,1,5
EXP-65652,Penal,4,J-005,84.79,1,111
EXP-18589,Penal,1,J-003,11.06,1,6
EXP-69874,Penal,4,J-003,84.5,1,95
EXP-39059,Familiar,4,J-001,51.71,0,111
EXP-70591,Penal,2,J-004,48.52,0,85
EXP-47000,Laboral,5,J-003,91.95,0,174
EXP-92999,Familiar,1,J-002,13.54,1,23
EXP-45581,Penal,5,J-005,24.09,1,81
EXP-68489,Familiar,2,J-005,89.75,0,111
EXP-50526,Familiar,4,J-001,28.08,0,118
EXP-22293,Familiar,5,J-005,32.24,0,131
EXP-25794,Penal,1,J-005,46.32,1,29
EXP-73033,Penal,1,J-005,79.06,1,54
EXP-65267,Laboral,3,J-002,63.22,0,113
EXP-82170,Laboral,2,J-001,88.17,1,66
EXP-85647,Penal,4,J-002,30.97,0,107
EXP-64814,Familiar,3,J-004,40.4,1,36
EXP-56534,Familiar,5,J-003,50.3,0,126
EXP-84279,Penal,3,J-002,86.3,0,128
EXP-23102,Laboral,1,J-003,75.44,0,82
EXP-24272,Penal,1,J-005,93.48,1,47
EXP-39759,Familiar,2,J-002,87.03,1,70
EXP-60323,Penal,4,J-002,59.99,0,132
EXP-54166,Penal,4,J-002,67.89,0,121
EXP-63770,Laboral,2,J-005,33.78,0,82
EXP-32913,Familiar,4,J-001,80.26,0,153
EXP-84691,Familiar,5,J-005,93.71,0,157
EXP-29750,Familiar,4,J-003,25.04,0,132
EXP-17161,Familiar,4,J-002,89.62,1,80
EXP-55273,Laboral,5,J-003,93.26,0,163
EXP-28656,Penal,2,J-001,71.89,0,90
EXP-16323,Familiar,4,J-001,94.64,0,180
EXP-13095,Penal,4,J-003,13.87,1,64
EXP-61636,Penal,2,J-005,58.07,1,38
EXP-49248,Laboral,2,J-002,78.55,0,126
EXP-31454,Familiar,2,J-001,39.7,0,101
EXP-93910,Penal,5,J-002,38.36,0,150
EXP-13664,Penal,2,J-005,35.75,1,32
EXP-11974,Laboral,4,J-002,32.44,0,108
EXP-49818,Familiar,3,J-002,63.46,1,58
EXP-74487,Laboral,1,J-002,84.12,0,100
EXP-38713,Familiar,1,J-005,90.78,0,117
EXP-35893,Penal,3,J-002,50.36,0,116
EXP-25078,Penal,4,J-003,12.58,1,56
EXP-97326,Penal,5,J-004,56.47,0,163
EXP-58453,Familiar,1,J-002,62.1,1,13
EXP-16040,Laboral,5,J-003,22.12,0,137
EXP-92450,Laboral,5,J-005,60.21,0,135
EXP-98778,Laboral,2,J-005,68.5,0,115
EXP-35637,Laboral,2,J-003,86.3,0,138
EXP-45936,Familiar,3,J-003,25.49,0,92
EXP-37824,Penal,1,J-001,79.28,0,96
EXP-85669,Penal,4,J-003,78.15,1,103
EXP-99324,Familiar,5,J-003,48.96,0,138
EXP-74530,Penal,2,J-002,82.27,0,129
EXP-80178,Penal,4,J-001,48.37,0,122
EXP-46229,Penal,4,J-005,20.9,1,56
EXP-13546,Laboral,3,J-002,51.87,0,124
EXP-96123,Penal,3,J-001,19.94,0,87
EXP-36988,Penal,1,J-002,75.67,0,120
EXP-81994,Penal,1,J-002,78.25,0,118
EXP-20206,Laboral,1,J-004,25.51,0,67
EXP-87068,Familiar,4,J-002,13.47,1,56
EXP-28518,Penal,3,J-004,32.15,0,105
EXP-87152,Penal,3,J-001,90.09,0,133
EXP-69222,Familiar,4,J-004,42.37,1,51
EXP-82082,Laboral,2,J-005,85.97,0,142
EXP-77538,Familiar,2,J-005,90.67,0,111
EXP-54360,Familiar,4,J-005,73.35,0,118
EXP-36874,Laboral,1,J-002,47.19,0,70
EXP-27669,Familiar,1,J-002,79.87,1,56
EXP-83875,Penal,5,J-003,19.38,1,85
EXP-43687,Penal,3,J-005,67.46,1,59
EXP-62870,Penal,2,J-001,22.93,0,90
EXP-59512,Penal,4,J-003,24.47,1,57
EXP-92263,Familiar,5,J-003,56.69,0,125
EXP-38711,Familiar,5,J-005,15.05,0,145
EXP-53271,Penal,1,J-005,93.51,1,36
EXP-67633,Penal,2,J-003,73.4,1,36
EXP-95828,Penal,5,J-002,33.48,0,129
EXP-49981,Laboral,1,J-003,80.44,0,106
EXP-98165,Laboral,4,J-001,77.97,1,79
EXP-54590,Familiar,1,J-004,88.4,1,41
EXP-30017,Penal,2,J-003,48.26,1,35
EXP-36672,Laboral,2,J-002,14.78,0,110
EXP-79565,Laboral,5,J-003,81.02,0,151
EXP-84238,Familiar,1,J-003,75.76,0,119
EXP-68203,Penal,5,J-004,12.36,0,122
EXP-10546,Penal,2,J-003,50.74,1,42
EXP-10556,Familiar,1,J-001,93.76,0,115
EXP-75330,Laboral,2,J-001,90.2,1,50
EXP-65061,Laboral,5,J-001,80.96,1,131
EXP-66192,Familiar,4,J-003,35.35,0,126
EXP-10990,Familiar,3,J-003,46.16,0,106
EXP-51819,Laboral,3,J-002,44.08,0,115
EXP-38424,Familiar,1,J-003,31.5,0,87
EXP-52135,Familiar,1,J-003,13.68,0,96
EXP-92122,Familiar,5,J-002,37.72,1,79
EXP-35510,Familiar,1,J-005,30.77,0,69
EXP-16765,Penal,2,J-003,91.26,1,81
EXP-67911,Laboral,5,J-005,12.54,0,147
EXP-64166,Penal,3,J-004,18.03,0,89
EXP-37907,Penal,5,J-004,70.9,0,152
EXP-46365,Laboral,3,J-005,49.02,0,96
EXP-61679,Laboral,4,J-005,51.31,0,120
EXP-41962,Familiar,3,J-005,54.8,0,100
EXP-76901,Familiar,3,J-001,15.32,0,119
EXP-16176,Penal,4,J-004,52.25,0,134
EXP-34607,Laboral,4,J-004,53.91,0,144
EXP-38182,Laboral,4,J-004,25.74,0,118
EXP-53014,Penal,3,J-003,85.49,1,52
EXP-21639,Laboral,4,J-002,73.75,0,145
EXP-14700,Laboral,3,J-001,14.84,1,35
EXP-21278,Laboral,3,J-003,57.51,0,102
EXP-67807,Familiar,2,J-004,92.01,1,63
EXP-43132,Laboral,2,J-005,22.25,0,85
EXP-93972,Penal,5,J-005,34.83,1,73
EXP-95760,Laboral,5,J-002,33.18,0,129
EXP-49023,Familiar,2,J-005,86.47,0,129
EXP-78577,Penal,3,J-004,36.32,0,117
EXP-38937,Familiar,3,J-001,50.06,0,120
EXP-61443,Laboral,5,J-004,49.75,0,137
EXP-71737,Penal,2,J-002,10.28,0,82
EXP-85815,Laboral,4,J-001,53.35,1,59
EXP-51359,Penal,2,J-004,11.99,0,82
EXP-41390,Familiar,5,J-002,86.35,1,127
EXP-63106,Penal,3,J-005,16.07,1,49
EXP-34678,Penal,1,J-005,66.15,1,8
EXP-48641,Laboral,1,J-001,48.26,1,5
EXP-65591,Penal,2,J-003,43.15,1,35
EXP-58481,Familiar,5,J-005,89.48,0,173
EXP-47446,Penal,4,J-004,28.85,0,115
EXP-14922,Familiar,5,J-002,80.34,1,113
EXP-82728,Familiar,4,J-001,49.32,0,117
EXP-21137,Laboral,4,J-005,28.59,0,122
EXP-25689,Familiar,5,J-005,69.64,0,145
EXP-86232,Penal,5,J-005,22.22,1,73
EXP-14815,Penal,2,J-003,60.18,1,33
EXP-67042,Penal,3,J-003,14.01,1,34
EXP-46661,Laboral,2,J-002,80.29,0,124
EXP-44521,Familiar,4,J-001,72.21,0,123
EXP-99609,Familiar,5,J-003,90.81,0,180
EXP-86801,Familiar,1,J-001,17.64,0,83
EXP-90952,Penal,5,J-001,75.81,0,165
EXP-59032,Laboral,3,J-004,23.56,0,117
EXP-62233,Laboral,2,J-004,43.74,0,96
EXP-35652,Familiar,3,J-002,24.92,1,45
EXP-15527,Laboral,5,J-004,86.44,0,158
EXP-61577,Familiar,4,J-003,11.16,0,131
EXP-60069,Penal,4,J-003,53.4,1,67
EXP-73618,Laboral,2,J-001,66.93,1,48
EXP-32403,Familiar,2,J-001,33.88,0,73
EXP-10288,Laboral,1,J-001,32.52,1,29
EXP-60640,Laboral,1,J-002,44.54,0,80
EXP-34025,Laboral,4,J-005,90.94,0,130
EXP-34315,Familiar,5,J-003,63.17,0,127
EXP-23080,Penal,2,J-004,86.72,0,128
EXP-56751,Laboral,5,J-005,32.13,0,125
EXP-70485,Penal,2,J-003,78.8,1,62
EXP-72423,Laboral,4,J-004,90.57,0,159
EXP-52181,Familiar,5,J-002,76.15,1,130
EXP-79958,Familiar,4,J-003,83.82,0,176
EXP-38576,Penal,1,J-004,79.09,0,111
EXP-34761,Familiar,1,J-005,60.48,0,74
EXP-96318,Laboral,3,J-004,32.9,0,101
EXP-96510,Penal,5,J-003,87.34,1,109
EXP-71548,Laboral,3,J-001,85.29,1,82
EXP-43738,Laboral,2,J-001,76.27,1,67
EXP-33542,Penal,4,J-004,71.21,0,117
EXP-39199,Laboral,2,J-004,44.44,0,101
EXP-17196,Penal,1,J-001,23.5,0,84
EXP-88695,Penal,2,J-004,13.1,0,76
EXP-50239,Laboral,1,J-004,42.88,0,80
EXP-54225,Laboral,3,J-001,18.03,1,32
EXP-52170,Laboral,2,J-002,68.49,0,76
EXP-91618,Laboral,2,J-003,83.83,0,158
EXP-24312,Laboral,1,J-003,91.28,0,129
EXP-27900,Familiar,2,J-003,82.73,0,119
EXP-59456,Laboral,5,J-001,85.29,1,113
EXP-58359,Penal,4,J-003,68.79,1,70
EXP-77089,Penal,3,J-001,86.73,0,140
EXP-75939,Penal,1,J-004,70.45,0,90
EXP-83363,Penal,4,J-005,68.18,1,65
EXP-78022,Penal,2,J-003,85.54,1,72
EXP-50849,Familiar,1,J-003,81.07,0,133
EXP-89258,Familiar,2,J-001,18.97,0,98
EXP-95910,Penal,5,J-001,52.67,0,148
EXP-96475,Familiar,3,J-005,17.02,0,107
EXP-87832,Penal,4,J-001,89.36,0,159
EXP-88646,Familiar,1,J-005,55.64,0,96
EXP-10359,Penal,3,J-005,80.52,1,85
EXP-81702,Penal,1,J-003,36.14,1,18
EXP-15946,Familiar,2,J-001,27.9,0,101
EXP-65083,Laboral,5,J-001,84.52,1,103
EXP-53000,Penal,5,J-003,18.26,1,84
EXP-69924,Penal,1,J-003,89.55,1,39
EXP-22346,Penal,3,J-002,73.21,0,120
EXP-40637,Laboral,2,J-005,17.23,0,86
EXP-48024,Familiar,5,J-004,24.56,1,71
EXP-35819,Penal,2,J-002,72.52,0,110
EXP-89505,Laboral,3,J-005,37.65,0,107
EXP-75245,Penal,5,J-001,15.61,0,151
EXP-58161,Penal,2,J-002,86.21,0,113
EXP-64798,Penal,4,J-001,11.4,0,131
EXP-29025,Laboral,4,J-005,18.98,0,133
EXP-63277,Familiar,4,J-005,62.61,0,116
EXP-46398,Familiar,3,J-004,66.46,1,41
EXP-51403,Familiar,3,J-003,28.11,0,112
EXP-81376,Familiar,3,J-002,39.15,1,50
EXP-78714,Laboral,2,J-005,18.93,0,90
EXP-92185,Penal,1,J-002,21.41,0,61
EXP-46421,Penal,4,J-002,81.68,0,155
EXP-97771,Familiar,3,J-001,49.23,0,100
EXP-86006,Familiar,1,J-005,51.73,0,69
EXP-31417,Familiar,4,J-002,36.2,1,55
EXP-64993,Familiar,2,J-001,32.29,0,86
EXP-47866,Familiar,2,J-002,77.42,1,44
EXP-36719,Penal,2,J-004,32.33,0,97
EXP-82965,Penal,3,J-004,26.48,0,92
EXP-82549,Familiar,1,J-001,30.62,0,70
EXP-57002,Laboral,2,J-005,77.5,0,136
EXP-84535,Penal,3,J-005,71.32,1,53
EXP-46194,Laboral,4,J-002,41.72,0,107
EXP-60926,Familiar,4,J-003,71.99,0,126
EXP-39033,Laboral,2,J-003,19.68,0,97
EXP-78815,Familiar,3,J-004,41.48,1,44
EXP-39466,Laboral,5,J-003,83.16,0,168
EXP-19288,Familiar,3,J-004,90.72,1,78
EXP-85865,Penal,2,J-004,75.03,0,100
EXP-44357,Penal,3,J-004,10.25,0,105
EXP-82430,Penal,5,J-004,90.34,0,175
EXP-57797,Penal,4,J-005,43.74,1,73
EXP-46216,Familiar,2,J-003,86.87,0,121
EXP-97072,Penal,5,J-004,61.89,0,124
EXP-54493,Laboral,5,J-001,56.43,1,81
EXP-95439,Laboral,5,J-005,55.08,0,144
EXP-46542,Laboral,2,J-003,40.86,0,90
EXP-75930,Laboral,5,J-002,30.58,0,123
EXP-35840,Penal,3,J-002,74.59,0,107
EXP-82428,Laboral,2,J-003,33.23,0,101
EXP-81503,Penal,1,J-002,93.98,0,105
EXP-59080,Familiar,1,J-004,26.82,1,26
EXP-60142,Familiar,1,J-002,62.26,1,21
EXP-75790,Laboral,5,J-001,42.35,1,76
EXP-82491,Laboral,1,J-001,53.27,1,17
EXP-22946,Familiar,5,J-005,38.73,0,153
EXP-89497,Laboral,5,J-002,48.78,0,135
EXP-70129,Penal,4,J-005,30.06,1,74
EXP-28541,Laboral,3,J-004,44.42,0,97
EXP-77968,Familiar,3,J-003,26.2,0,105
EXP-51151,Penal,1,J-004,83.87,0,105
EXP-42585,Laboral,2,J-002,40.21,0,104
EXP-55366,Penal,3,J-003,11.93,1,52
EXP-41274,Laboral,4,J-004,75.31,0,185
EXP-35254,Familiar,5,J-002,24.75,1,74
EXP-31275,Laboral,2,J-001,89.09,1,51
EXP-20755,Familiar,3,J-002,29.03,1,49
EXP-79456,Familiar,1,J-003,24.77,0,75
EXP-80883,Penal,4,J-002,44.87,0,102
EXP-31529,Familiar,1,J-004,73.01,1,19
EXP-86771,Penal,5,J-003,75.8,1,109
EXP-96799,Familiar,2,J-002,12.56,1,33
EXP-88692,Laboral,4,J-004,77.77,0,138
EXP-84576,Familiar,3,J-001,51.14,0,122
EXP-91586,Laboral,2,J-005,37.82,0,112
EXP-54558,Familiar,4,J-004,83.88,1,89
EXP-93887,Penal,3,J-002,42.88,0,109
EXP-56639,Penal,1,J-004,25.83,0,74
EXP-17789,Familiar,1,J-001,32.71,0,60
EXP-64592,Laboral,4,J-004,67.95,0,124
EXP-31780,Penal,1,J-004,42.65,0,63
EXP-49310,Familiar,4,J-002,89.27,1,117
EXP-72727,Familiar,5,J-003,47.6,0,123
EXP-81816,Penal,1,J-002,94.91,0,110
EXP-59600,Laboral,2,J-001,92.69,1,65
EXP-13863,Laboral,1,J-003,40.42,0,81
EXP-54721,Laboral,1,J-004,33.13,0,89
EXP-67197,Familiar,1,J-002,70.71,1,12
EXP-36863,Laboral,5,J-002,41.55,0,135
EXP-66088,Laboral,5,J-001,79.66,1,100
EXP-52289,Laboral,4,J-005,44.91,0,127
EXP-50062,Penal,3,J-005,72.17,1,39
EXP-72636,Penal,1,J-001,20.99,0,81
EXP-56931,Penal,5,J-005,29.67,1,83
EXP-16097,Penal,4,J-005,55.06,1,64
EXP-55529,Laboral,2,J-004,44.56,0,91
EXP-19195,Penal,4,J-001,20.05,0,138
EXP-20580,Penal,2,J-001,52.88,0,86
EXP-97705,Familiar,2,J-001,28.6,0,98
EXP-18342,Penal,3,J-001,83.77,0,136
EXP-82514,Familiar,3,J-005,63.71,0,102
EXP-60746,Penal,2,J-004,21.73,0,110
EXP-12100,Familiar,1,J-001,45.1,0,87
EXP-91769,Familiar,4,J-002,26.45,1,74
EXP-33412,Familiar,3,J-002,36.4,1,35
EXP-38333,Penal,2,J-005,81.54,1,62
EXP-44156,Penal,2,J-005,64.17,1,41
EXP-94551,Familiar,3,J-004,36.95,1,37
EXP-94102,Penal,5,J-002,37.16,0,162
EXP-44631,Familiar,4,J-002,47.97,1,71
EXP-78540,Laboral,4,J-005,39.57,0,126
EXP-82561,Laboral,5,J-001,24.53,1,74
EXP-46070,Penal,4,J-005,17.48,1,61
EXP-10262,Familiar,5,J-003,46.06,0,138
EXP-48356,Penal,3,J-004,53.91,0,106
EXP-72106,Laboral,3,J-001,22.61,1,63
EXP-92064,Laboral,5,J-005,56.79,0,141
EXP-66977,Laboral,2,J-004,31.2,0,108
EXP-63792,Laboral,4,J-004,45.35,0,117
EXP-71447,Penal,5,J-001,91.45,0,173
EXP-58253,Familiar,4,J-003,20.93,0,114
EXP-87327,Familiar,1,J-005,61.88,0,85
EXP-40791,Penal,4,J-004,44.81,0,128
EXP-13743,Laboral,1,J-002,50.29,0,84
EXP-64407,Familiar,5,J-003,17.02,0,144
EXP-78392,Penal,2,J-005,63.4,1,26
EXP-42670,Penal,3,J-005,44.37,1,38
EXP-27497,Laboral,5,J-005,91.25,0,177
EXP-17016,Laboral,5,J-004,13.87,0,134
EXP-38886,Laboral,5,J-002,19.08,0,133
EXP-20464,Penal,3,J-003,42.11,1,59
EXP-33762,Familiar,1,J-003,81.38,0,140
EXP-30197,Familiar,3,J-005,51.91,0,99
EXP-62587,Penal,3,J-002,48.69,0,114
EXP-20685,Familiar,5,J-005,25.81,0,142
EXP-26806,Familiar,3,J-004,34.79,1,45
EXP-85456,Penal,4,J-001,89.59,0,136
EXP-93787,Laboral,1,J-001,90.91,1,55
EXP-88348,Penal,1,J-004,82.76,0,133
EXP-31124,Familiar,3,J-002,45.64,1,40
EXP-98194,Penal,2,J-004,77.03,0,140
EXP-43088,Penal,1,J-001,77.4,0,114
EXP-63351,Laboral,2,J-004,67.72,0,74
EXP-90015,Familiar,5,J-003,65.46,0,136
EXP-95151,Familiar,4,J-002,87.32,1,94
EXP-49378,Penal,4,J-003,18.91,1,70
EXP-37908,Familiar,2,J-003,22.24,0,109
EXP-30251,Familiar,5,J-004,92.54,1,109
EXP-87091,Laboral,3,J-001,80.65,1,79
EXP-28895,Penal,3,J-002,84.35,0,120
EXP-81778,Laboral,5,J-003,12.1,0,135
EXP-12628,Laboral,1,J-004,67.45,0,78
EXP-92800,Familiar,4,J-001,13.75,0,109
EXP-33084,Familiar,3,J-004,35.37,1,47
EXP-62306,Familiar,4,J-002,93.12,1,107
EXP-54612,Penal,2,J-004,92.58,0,123
EXP-62685,Laboral,1,J-003,87.49,0,86
EXP-19756,Familiar,1,J-004,21.7,1,17
EXP-75690,Laboral,4,J-003,17.7,0,141
EXP-52173,Laboral,4,J-002,65.05,0,116
EXP-24685,Penal,1,J-002,42.99,0,89
EXP-41642,Familiar,2,J-003,21.67,0,92
EXP-32588,Penal,4,J-001,22.26,0,116
EXP-71471,Penal,2,J-004,85.32,0,141
EXP-77110,Penal,1,J-003,16.55,1,13
EXP-12565,Penal,1,J-004,17.8,0,86
EXP-44705,Penal,3,J-003,93.86,1,92
EXP-61929,Laboral,3,J-004,56.5,0,96
EXP-58181,Familiar,3,J-005,70.62,0,102
EXP-25015,Laboral,5,J-004,41.98,0,156
EXP-88185,Penal,3,J-002,58.55,0,123
EXP-99758,Familiar,1,J-005,93.1,0,119
EXP-94010,Penal,1,J-001,30.36,0,86
EXP-55496,Penal,4,J-002,33.83,0,120
EXP-59342,Laboral,2,J-003,23.73,0,76
EXP-44017,Familiar,3,J-002,38.71,1,49
EXP-21747,Penal,3,J-002,11.37,0,115
EXP-39848,Familiar,5,J-004,42.05,1,75
